model,task,n,rank,seed,epochs,accuracy,trainable_params,trainable_pct
roberta-base,sst2,1000,32,123,3,0.8807339449541285,1771778,1.4015
roberta-base,sst2,1000,32,42,3,0.9025229357798163,1771778,1.4015
roberta-base,sst2,1000,32,456,3,0.8944954128440367,1771778,1.4015
roberta-base,sst2,1000,32,789,3,0.9071100917431192,1771778,1.4015
roberta-base,sst2,1000,4,1024,3,0.9071100917431192,739586,0.5898
roberta-base,sst2,1000,4,123,3,0.8864678899082569,739586,0.5898
roberta-base,sst2,1000,4,42,3,0.8818807339449541,739586,0.5898
roberta-base,sst2,1000,4,456,3,0.9128440366972476,739586,0.5898
roberta-base,sst2,1000,4,789,3,0.893348623853211,739586,0.5898
roberta-base,sst2,1000,64,1024,3,0.9013761467889908,2951426,2.3131
roberta-base,sst2,1000,64,123,3,0.8967889908256881,2951426,2.3131
roberta-base,sst2,1000,64,42,3,0.9094036697247706,2951426,2.3131
roberta-base,sst2,1000,64,456,3,0.8956422018348624,2951426,2.3131
roberta-base,sst2,1000,64,789,3,0.8910550458715596,2951426,2.3131
roberta-base,sst2,1000,8,1024,3,0.8956422018348624,887042,0.7066
roberta-base,sst2,1000,8,123,3,0.8761467889908257,887042,0.7066
roberta-base,sst2,1000,8,42,3,0.8979357798165137,887042,0.7066
roberta-base,sst2,1000,8,456,3,0.8967889908256881,887042,0.7066
roberta-base,sst2,1000,8,789,3,0.9185779816513762,887042,0.7066
roberta-base,sst2,100,16,1024,10,0.7981651376146789,1181954,0.9393
roberta-base,sst2,100,16,123,10,0.8348623853211009,1181954,0.9393
roberta-base,sst2,100,16,42,10,0.8761467889908257,1181954,0.9393
roberta-base,sst2,100,16,456,10,0.8520642201834863,1181954,0.9393
roberta-base,sst2,100,16,789,10,0.8302752293577982,1181954,0.9393
roberta-base,sst2,100,2,1024,10,0.5114678899082569,665858,0.5314
roberta-base,sst2,100,2,123,10,0.5172018348623854,665858,0.5314
roberta-base,sst2,100,2,42,10,0.731651376146789,665858,0.5314
roberta-base,sst2,100,2,456,10,0.5768348623853211,665858,0.5314
roberta-base,sst2,100,2,789,10,0.5149082568807339,665858,0.5314
roberta-base,sst2,100,32,1024,10,0.8165137614678899,1771778,1.4015
roberta-base,sst2,100,32,123,10,0.8256880733944955,1771778,1.4015
roberta-base,sst2,100,32,42,10,0.8704128440366973,1771778,1.4015
roberta-base,sst2,100,32,456,10,0.8692660550458715,1771778,1.4015
roberta-base,sst2,100,32,789,10,0.8302752293577982,1771778,1.4015
roberta-base,sst2,100,4,1024,10,0.7672018348623854,739586,0.5898
roberta-base,sst2,100,4,123,10,0.7488532110091743,739586,0.5898
roberta-base,sst2,100,4,42,10,0.786697247706422,739586,0.5898
roberta-base,sst2,100,4,456,10,0.8188073394495413,739586,0.5898
roberta-base,sst2,100,4,789,10,0.7110091743119266,739586,0.5898
roberta-base,sst2,100,64,1024,10,0.6123853211009175,2951426,2.3131
roberta-base,sst2,100,64,123,10,0.7775229357798165,2951426,2.3131
roberta-base,sst2,100,64,42,10,0.8669724770642202,2951426,2.3131
roberta-base,sst2,100,64,456,10,0.8428899082568807,2951426,2.3131
roberta-base,sst2,100,64,789,10,0.801605504587156,2951426,2.3131
roberta-base,sst2,100,8,1024,10,0.8188073394495413,887042,0.7066
roberta-base,sst2,100,8,123,10,0.8073394495412844,887042,0.7066
roberta-base,sst2,100,8,42,10,0.805045871559633,887042,0.7066
roberta-base,sst2,100,8,456,10,0.8555045871559633,887042,0.7066
roberta-base,sst2,100,8,789,10,0.8612385321100917,887042,0.7066
roberta-base,sst2,2000,16,1024,3,0.9151376146788992,1181954,0.9393
roberta-base,sst2,2000,16,123,3,0.9174311926605504,1181954,0.9393
roberta-base,sst2,2000,16,42,3,0.911697247706422,1181954,0.9393
roberta-base,sst2,2000,16,456,3,0.9208715596330276,1181954,0.9393
roberta-base,sst2,2000,16,789,3,0.9151376146788992,1181954,0.9393
roberta-base,sst2,2000,2,1024,3,0.9128440366972476,665858,0.5314
roberta-base,sst2,2000,2,123,3,0.9025229357798163,665858,0.5314
roberta-base,sst2,2000,2,42,3,0.9162844036697247,665858,0.5314
roberta-base,sst2,2000,2,456,3,0.8990825688073395,665858,0.5314
roberta-base,sst2,2000,2,789,3,0.904816513761468,665858,0.5314
roberta-base,sst2,2000,32,1024,3,0.9105504587155964,1771778,1.4015
roberta-base,sst2,2000,32,123,3,0.9208715596330276,1771778,1.4015
roberta-base,sst2,2000,32,42,3,0.904816513761468,1771778,1.4015
roberta-base,sst2,2000,32,456,3,0.911697247706422,1771778,1.4015
roberta-base,sst2,2000,32,789,3,0.9025229357798163,1771778,1.4015
roberta-base,sst2,2000,4,1024,3,0.9105504587155964,739586,0.5898
roberta-base,sst2,2000,4,123,3,0.9025229357798163,739586,0.5898
roberta-base,sst2,2000,4,42,3,0.9013761467889908,739586,0.5898
roberta-base,sst2,2000,4,456,3,0.9174311926605504,739586,0.5898
roberta-base,sst2,2000,4,789,3,0.908256880733945,739586,0.5898
roberta-base,sst2,2000,64,1024,3,0.9139908256880734,2951426,2.3131
roberta-base,sst2,2000,64,123,3,0.9174311926605504,2951426,2.3131
roberta-base,sst2,2000,64,42,3,0.9013761467889908,2951426,2.3131
roberta-base,sst2,2000,64,456,3,0.904816513761468,2951426,2.3131
roberta-base,sst2,2000,64,789,3,0.9174311926605504,2951426,2.3131
roberta-base,sst2,2000,8,1024,3,0.9105504587155964,887042,0.7066
roberta-base,sst2,2000,8,123,3,0.9151376146788992,887042,0.7066
roberta-base,sst2,2000,8,42,3,0.904816513761468,887042,0.7066
roberta-base,sst2,2000,8,456,3,0.9151376146788992,887042,0.7066
roberta-base,sst2,2000,8,789,3,0.9071100917431192,887042,0.7066
roberta-base,sst2,200,16,1024,10,0.8853211009174312,1181954,0.9393
roberta-base,sst2,200,16,123,10,0.8887614678899083,1181954,0.9393
roberta-base,sst2,200,16,42,10,0.8864678899082569,1181954,0.9393
roberta-base,sst2,200,16,456,10,0.9013761467889908,1181954,0.9393
roberta-base,sst2,200,16,789,10,0.8577981651376146,1181954,0.9393
roberta-base,sst2,200,2,1024,10,0.8807339449541285,665858,0.5314
roberta-base,sst2,200,2,123,10,0.8486238532110092,665858,0.5314
roberta-base,sst2,200,2,42,10,0.8532110091743119,665858,0.5314
roberta-base,sst2,200,2,456,10,0.8830275229357798,665858,0.5314
roberta-base,sst2,200,2,789,10,0.8577981651376146,665858,0.5314
roberta-base,sst2,200,32,1024,10,0.8761467889908257,1771778,1.4015
roberta-base,sst2,200,32,123,10,0.8279816513761468,1771778,1.4015
roberta-base,sst2,200,32,42,10,0.8990825688073395,1771778,1.4015
roberta-base,sst2,200,32,456,10,0.8853211009174312,1771778,1.4015
roberta-base,sst2,200,32,789,10,0.8738532110091743,1771778,1.4015
roberta-base,sst2,200,4,1024,10,0.8818807339449541,739586,0.5898
roberta-base,sst2,200,4,123,10,0.8555045871559633,739586,0.5898
roberta-base,sst2,200,4,42,10,0.838302752293578,739586,0.5898
roberta-base,sst2,200,4,456,10,0.8864678899082569,739586,0.5898
roberta-base,sst2,200,4,789,10,0.8899082568807339,739586,0.5898
roberta-base,sst2,200,64,1024,10,0.8543577981651376,2951426,2.3131
roberta-base,sst2,200,64,123,10,0.8360091743119266,2951426,2.3131
roberta-base,sst2,200,64,42,10,0.8038990825688074,2951426,2.3131
roberta-base,sst2,200,64,456,10,0.8577981651376146,2951426,2.3131
roberta-base,sst2,200,64,789,10,0.8681192660550459,2951426,2.3131
roberta-base,sst2,200,8,1024,10,0.7844036697247706,887042,0.7066
roberta-base,sst2,200,8,123,10,0.8394495412844036,887042,0.7066
roberta-base,sst2,200,8,42,10,0.8612385321100917,887042,0.7066
roberta-base,sst2,200,8,456,10,0.8979357798165137,887042,0.7066
roberta-base,sst2,200,8,789,10,0.8784403669724771,887042,0.7066
roberta-base,sst2,5000,16,1024,3,0.9185779816513762,1181954,0.9393
roberta-base,sst2,5000,16,123,3,0.9208715596330276,1181954,0.9393
roberta-base,sst2,5000,16,42,3,0.9288990825688074,1181954,0.9393
roberta-base,sst2,5000,16,456,3,0.9231651376146788,1181954,0.9393
roberta-base,sst2,5000,16,789,3,0.9185779816513762,1181954,0.9393
roberta-base,sst2,5000,2,1024,3,0.9139908256880734,665858,0.5314
roberta-base,sst2,5000,2,123,3,0.9128440366972476,665858,0.5314
roberta-base,sst2,5000,2,42,3,0.9174311926605504,665858,0.5314
roberta-base,sst2,5000,2,456,3,0.9185779816513762,665858,0.5314
roberta-base,sst2,5000,2,789,3,0.9254587155963304,665858,0.5314
roberta-base,sst2,5000,32,1024,3,0.9139908256880734,1771778,1.4015
roberta-base,sst2,5000,32,123,3,0.9139908256880734,1771778,1.4015
roberta-base,sst2,5000,32,42,3,0.9185779816513762,1771778,1.4015
roberta-base,sst2,5000,32,456,3,0.9231651376146788,1771778,1.4015
roberta-base,sst2,5000,32,789,3,0.9151376146788992,1771778,1.4015
roberta-base,sst2,5000,4,1024,3,0.9185779816513762,739586,0.5898
roberta-base,sst2,5000,4,123,3,0.9162844036697247,739586,0.5898
roberta-base,sst2,5000,4,42,3,0.9231651376146788,739586,0.5898
roberta-base,sst2,5000,4,456,3,0.9208715596330276,739586,0.5898
roberta-base,sst2,5000,4,789,3,0.9231651376146788,739586,0.5898
roberta-base,sst2,5000,64,1024,3,0.908256880733945,2951426,2.3131
roberta-base,sst2,5000,64,123,3,0.9162844036697247,2951426,2.3131
roberta-base,sst2,5000,64,42,3,0.9254587155963304,2951426,2.3131
roberta-base,sst2,5000,64,456,3,0.9185779816513762,2951426,2.3131
roberta-base,sst2,5000,64,789,3,0.9254587155963304,2951426,2.3131
roberta-base,sst2,5000,8,1024,3,0.9243119266055044,887042,0.7066
roberta-base,sst2,5000,8,123,3,0.9208715596330276,887042,0.7066
roberta-base,sst2,5000,8,42,3,0.9185779816513762,887042,0.7066
roberta-base,sst2,5000,8,456,3,0.9346330275229358,887042,0.7066
roberta-base,sst2,5000,8,789,3,0.9105504587155964,887042,0.7066
roberta-base,sst2,500,16,1024,5,0.8910550458715596,1181954,0.9393
roberta-base,sst2,500,16,123,5,0.8577981651376146,1181954,0.9393
roberta-base,sst2,500,16,42,5,0.904816513761468,1181954,0.9393
roberta-base,sst2,500,16,456,5,0.9036697247706422,1181954,0.9393
roberta-base,sst2,500,16,789,5,0.904816513761468,1181954,0.9393
roberta-base,sst2,500,2,1024,5,0.8979357798165137,665858,0.5314
roberta-base,sst2,500,2,123,5,0.8543577981651376,665858,0.5314
roberta-base,sst2,500,2,42,5,0.8876146788990825,665858,0.5314
roberta-base,sst2,500,2,456,5,0.8830275229357798,665858,0.5314
roberta-base,sst2,500,2,789,5,0.8853211009174312,665858,0.5314
roberta-base,sst2,500,32,1024,5,0.9094036697247706,1771778,1.4015
roberta-base,sst2,500,32,123,5,0.8715596330275229,1771778,1.4015
roberta-base,sst2,500,32,42,5,0.9071100917431192,1771778,1.4015
roberta-base,sst2,500,32,456,5,0.8876146788990825,1771778,1.4015
roberta-base,sst2,500,32,789,5,0.8990825688073395,1771778,1.4015
roberta-base,sst2,500,4,1024,5,0.9013761467889908,739586,0.5898
roberta-base,sst2,500,4,123,5,0.8841743119266054,739586,0.5898
roberta-base,sst2,500,4,42,5,0.8910550458715596,739586,0.5898
roberta-base,sst2,500,4,456,5,0.8944954128440367,739586,0.5898
roberta-base,sst2,500,4,789,5,0.8944954128440367,739586,0.5898
roberta-base,sst2,500,64,1024,5,0.8463302752293578,2951426,2.3131
roberta-base,sst2,500,64,123,5,0.8899082568807339,2951426,2.3131
roberta-base,sst2,500,64,42,5,0.8910550458715596,2951426,2.3131
roberta-base,sst2,500,64,456,5,0.8944954128440367,2951426,2.3131
roberta-base,sst2,500,64,789,5,0.908256880733945,2951426,2.3131
roberta-base,sst2,500,8,1024,5,0.9059633027522936,887042,0.7066
roberta-base,sst2,500,8,123,5,0.8623853211009175,887042,0.7066
roberta-base,sst2,500,8,42,5,0.9139908256880734,887042,0.7066
roberta-base,sst2,500,8,456,5,0.8956422018348624,887042,0.7066
roberta-base,sst2,500,8,789,5,0.8944954128440367,887042,0.7066
roberta-base,sst2,50,16,1024,10,0.5091743119266054,1181954,0.9393
roberta-base,sst2,50,16,123,10,0.5447247706422018,1181954,0.9393
roberta-base,sst2,50,16,42,10,0.5091743119266054,1181954,0.9393
roberta-base,sst2,50,16,456,10,0.823394495412844,1181954,0.9393
roberta-base,sst2,50,16,789,10,0.7201834862385321,1181954,0.9393
roberta-base,sst2,50,2,1024,10,0.5091743119266054,665858,0.5314
roberta-base,sst2,50,2,123,10,0.4908256880733945,665858,0.5314
roberta-base,sst2,50,2,42,10,0.5091743119266054,665858,0.5314
roberta-base,sst2,50,2,456,10,0.4908256880733945,665858,0.5314
roberta-base,sst2,50,2,789,10,0.5,665858,0.5314
roberta-base,sst2,50,32,1024,10,0.5837155963302753,1771778,1.4015
roberta-base,sst2,50,32,123,10,0.7454128440366973,1771778,1.4015
roberta-base,sst2,50,32,42,10,0.8038990825688074,1771778,1.4015
roberta-base,sst2,50,32,456,10,0.8451834862385321,1771778,1.4015
roberta-base,sst2,50,32,789,10,0.7270642201834863,1771778,1.4015
roberta-base,sst2,50,4,1024,10,0.5091743119266054,739586,0.5898
roberta-base,sst2,50,4,123,10,0.4908256880733945,739586,0.5898
roberta-base,sst2,50,4,42,10,0.5091743119266054,739586,0.5898
roberta-base,sst2,50,4,456,10,0.4908256880733945,739586,0.5898
roberta-base,sst2,50,4,789,10,0.4919724770642202,739586,0.5898
roberta-base,sst2,50,64,1024,10,0.8268348623853211,2951426,2.3131
roberta-base,sst2,50,64,123,10,0.7259174311926605,2951426,2.3131
roberta-base,sst2,50,64,42,10,0.838302752293578,2951426,2.3131
roberta-base,sst2,50,64,456,10,0.7591743119266054,2951426,2.3131
roberta-base,sst2,50,64,789,10,0.7798165137614679,2951426,2.3131
roberta-base,sst2,50,8,1024,10,0.5091743119266054,887042,0.7066
roberta-base,sst2,50,8,123,10,0.5837155963302753,887042,0.7066
roberta-base,sst2,50,8,42,10,0.5091743119266054,887042,0.7066
roberta-base,sst2,50,8,456,10,0.4908256880733945,887042,0.7066
roberta-base,sst2,50,8,789,10,0.4919724770642202,887042,0.7066
